,Ticker,Date,Open,HighLow,Close,Volume,Count,WAP,High,Low
0,QQQ,20220713,280.575,,285.635,-1,-1,-1.0,288.065,280.03
0,QQQ,20220714,282.955,,286.705,-1,-1,-1.0,287.565,279.795
0,QQQ,20220715,289.74,,291.895,-1,-1,-1.0,291.97,288.075
0,REM,20220616,24.94,,23.98,-1,-1,-1.0,24.975,23.915
0,REM,20220617,24.045,,24.9,-1,-1,-1.0,24.975,23.905
0,REM,20220621,25.49,,25.735,-1,-1,-1.0,26.035,25.375
0,REM,20220622,25.495,,25.985,-1,-1,-1.0,26.135,25.465
0,REM,20220623,26.105,,26.53,-1,-1,-1.0,26.545,26.015
0,REM,20220624,26.755,,27.395,-1,-1,-1.0,27.565,26.71
0,REM,20220627,27.575,,27.305,-1,-1,-1.0,27.795,27.185
0,REM,20220628,27.52,,27.125,-1,-1,-1.0,27.765,27.045
0,REM,20220629,27.11,,26.705,-1,-1,-1.0,27.11,26.555
0,REM,20220630,26.345,,26.755,-1,-1,-1.0,26.995,26.275
0,REM,20220701,26.685,,27.42,-1,-1,-1.0,27.525,26.66
0,REM,20220705,27.15,,27.66,-1,-1,-1.0,27.665,26.695
0,REM,20220706,27.57,,27.16,-1,-1,-1.0,27.93,26.975
0,REM,20220707,27.425,,27.545,-1,-1,-1.0,27.755,27.31
0,REM,20220708,27.55,,27.555,-1,-1,-1.0,27.675,27.245
0,REM,20220711,27.495,,27.26,-1,-1,-1.0,27.61,27.215
0,REM,20220712,27.205,,27.11,-1,-1,-1.0,27.605,26.925
0,REM,20220713,26.85,,27.4,-1,-1,-1.0,27.455,26.755
0,REM,20220714,27.16,,26.87,-1,-1,-1.0,27.16,26.625
0,REM,20220715,27.175,,27.43,-1,-1,-1.0,27.555,26.615
0,SHV,20220616,110.005,,110.015,-1,-1,-1.0,110.015,109.995
0,SHV,20220617,110.025,,110.02,-1,-1,-1.0,110.025,110.015
0,SHV,20220621,110.015,,110.025,-1,-1,-1.0,110.025,110.015
0,SHV,20220622,110.035,,110.055,-1,-1,-1.0,110.055,110.035
0,SHV,20220623,110.065,,110.065,-1,-1,-1.0,110.085,110.065
0,SHV,20220624,110.055,,110.065,-1,-1,-1.0,110.065,110.055
0,SHV,20220627,110.065,,110.045,-1,-1,-1.0,110.065,110.045
0,SHV,20220628,110.05,,110.055,-1,-1,-1.0,110.055,110.045
0,SHV,20220629,110.065,,110.065,-1,-1,-1.0,110.065,110.065
0,SHV,20220630,110.09,,110.095,-1,-1,-1.0,110.095,110.085
0,SHV,20220701,110.035,,110.025,-1,-1,-1.0,110.045,110.025
0,SHV,20220705,110.035,,110.035,-1,-1,-1.0,110.045,110.035
0,SHV,20220706,110.055,,110.025,-1,-1,-1.0,110.055,110.025
0,SHV,20220707,110.035,,110.035,-1,-1,-1.0,110.035,110.035
0,SHV,20220708,110.015,,110.015,-1,-1,-1.0,110.015,110.015
0,SHV,20220711,110.025,,110.005,-1,-1,-1.0,110.025,110.005
0,SHV,20220712,110.02,,110.005,-1,-1,-1.0,110.02,110.005
0,SHV,20220713,109.98,,109.965,-1,-1,-1.0,109.985,109.965
0,SHV,20220714,109.96,,109.99,-1,-1,-1.0,109.995,109.955
0,SHV,20220715,110.005,,110.015,-1,-1,-1.0,110.015,110.005
0,SHY,20220616,82.175,,82.405,-1,-1,-1.0,82.425,82.165
0,SHY,20220617,82.425,,82.375,-1,-1,-1.0,82.435,82.295
0,SHY,20220621,82.335,,82.345,-1,-1,-1.0,82.355,82.315
0,SHY,20220622,82.525,,82.575,-1,-1,-1.0,82.585,82.505
0,SHY,20220623,82.735,,82.655,-1,-1,-1.0,82.855,82.655
0,SHY,20220624,82.605,,82.635,-1,-1,-1.0,82.725,82.595
0,SHY,20220627,82.545,,82.535,-1,-1,-1.0,82.615,82.485
0,SHY,20220628,82.515,,82.535,-1,-1,-1.0,82.535,82.49
0,SHY,20220629,82.525,,82.635,-1,-1,-1.0,82.635,82.515
0,SHY,20220630,82.755,,82.785,-1,-1,-1.0,82.845,82.745
0,SHY,20220701,82.915,,82.955,-1,-1,-1.0,83.065,82.895
0,SHY,20220705,82.975,,82.935,-1,-1,-1.0,83.005,82.935
0,SHY,20220706,82.965,,82.725,-1,-1,-1.0,82.965,82.715
0,SHY,20220707,82.715,,82.655,-1,-1,-1.0,82.715,82.615
0,SHY,20220708,82.575,,82.555,-1,-1,-1.0,82.585,82.525
0,SHY,20220711,82.635,,82.595,-1,-1,-1.0,82.685,82.585
0,SHY,20220712,82.685,,82.645,-1,-1,-1.0,82.725,82.625
0,SHY,20220713,82.435,,82.535,-1,-1,-1.0,82.635,82.435
0,SHY,20220714,82.385,,82.505,-1,-1,-1.0,82.565,82.335
0,SHY,20220715,82.505,,82.565,-1,-1,-1.0,82.635,82.495
0,SLV,20220616,19.925,,20.23,-1,-1,-1.0,20.265,19.815
0,SLV,20220617,20.1,,19.985,-1,-1,-1.0,20.135,19.905
0,SLV,20220621,20.085,,19.975,-1,-1,-1.0,20.245,19.965
0,SLV,20220622,19.83,,19.755,-1,-1,-1.0,19.925,19.695
0,SLV,20220623,19.75,,19.375,-1,-1,-1.0,19.845,19.295
0,SLV,20220624,19.28,,19.505,-1,-1,-1.0,19.575,19.155
0,SLV,20220627,19.7,,19.485,-1,-1,-1.0,19.7,19.475
0,SLV,20220628,19.515,,19.195,-1,-1,-1.0,19.525,19.185
0,SLV,20220629,19.265,,19.155,-1,-1,-1.0,19.295,19.035
0,SLV,20220630,18.98,,18.655,-1,-1,-1.0,19.075,18.645
0,SLV,20220701,18.085,,18.315,-1,-1,-1.0,18.375,17.995
0,SLV,20220705,18.035,,17.735,-1,-1,-1.0,18.085,17.605
0,SLV,20220706,17.81,,17.695,-1,-1,-1.0,17.845,17.485
0,SLV,20220707,17.82,,17.735,-1,-1,-1.0,17.975,17.695
0,SLV,20220708,17.805,,17.795,-1,-1,-1.0,17.945,17.635
0,SLV,20220711,17.72,,17.585,-1,-1,-1.0,17.835,17.585
0,SLV,20220712,17.51,,17.445,-1,-1,-1.0,17.645,17.415
0,SLV,20220713,17.505,,17.69,-1,-1,-1.0,17.895,17.425
0,SLV,20220714,16.915,,16.985,-1,-1,-1.0,17.055,16.735
0,SLV,20220715,17.155,,17.205,-1,-1,-1.0,17.255,16.985
0,SMH,20220616,210.32,,204.24,-1,-1,-1.0,210.55,201.985
0,SMH,20220617,204.705,,205.505,-1,-1,-1.0,207.16,201.065
0,SMH,20220621,209.64,,211.31,-1,-1,-1.0,214.295,209.64
0,SMH,20220622,207.2,,208.57,-1,-1,-1.0,211.895,207.09
0,SMH,20220623,210.26,,207.6,-1,-1,-1.0,210.26,204.42
0,SMH,20220624,210.43,,216.24,-1,-1,-1.0,216.27,210.085
0,SMH,20220627,217.9,,215.425,-1,-1,-1.0,218.515,213.92
0,SMH,20220628,216.355,,210.085,-1,-1,-1.0,218.83,209.965
0,SMH,20220629,208.375,,206.295,-1,-1,-1.0,208.685,204.04
0,SMH,20220630,203.44,,203.795,-1,-1,-1.0,207.21,200.225
0,SMH,20220701,200.44,,196.005,-1,-1,-1.0,200.805,193.59
0,SMH,20220705,191.4,,197.07,-1,-1,-1.0,197.075,189.92
0,SMH,20220706,197.335,,198.475,-1,-1,-1.0,200.49,195.08
0,SMH,20220707,203.11,,207.555,-1,-1,-1.0,208.4,202.68
0,SMH,20220708,204.57,,208.675,-1,-1,-1.0,209.905,203.975
0,SMH,20220711,205.25,,203.71,-1,-1,-1.0,206.405,202.46
0,SMH,20220712,205.585,,203.61,-1,-1,-1.0,206.86,202.41
0,SMH,20220713,200.13,,205.29,-1,-1,-1.0,206.755,199.38
0,SMH,20220714,204.73,,209.48,-1,-1,-1.0,210.355,201.535
0,SMH,20220715,212.38,,214.76,-1,-1,-1.0,214.87,209.67
0,SPY,20220616,370.495,,366.905,-1,-1,-1.0,370.945,364.075
0,SPY,20220617,365.515,,365.845,-1,-1,-1.0,369.385,362.165
0,SPY,20220621,371.85,,375.065,-1,-1,-1.0,376.525,371.82
0,SPY,20220622,370.63,,374.375,-1,-1,-1.0,378.73,370.17
0,SPY,20220623,376.655,,378.12,-1,-1,-1.0,378.835,372.885
0,SPY,20220624,381.42,,390.065,-1,-1,-1.0,390.085,381.355
0,SPY,20220627,391.07,,388.66,-1,-1,-1.0,391.37,387.44
0,SPY,20220628,390.21,,380.725,-1,-1,-1.0,393.155,380.535
0,SPY,20220629,381.22,,380.37,-1,-1,-1.0,382.265,378.42
0,SPY,20220630,376.245,,377.265,-1,-1,-1.0,380.66,372.565
0,SPY,20220701,376.515,,381.205,-1,-1,-1.0,381.69,373.81
0,SPY,20220705,375.865,,381.955,-1,-1,-1.0,381.975,372.905
0,SPY,20220706,382.105,,383.315,-1,-1,-1.0,385.865,379.6
0,SPY,20220707,385.135,,388.965,-1,-1,-1.0,389.825,385.135
0,SPY,20220708,387.22,,388.68,-1,-1,-1.0,390.635,385.665
0,SPY,20220711,385.835,,384.29,-1,-1,-1.0,386.875,383.505
0,SPY,20220712,383.65,,380.885,-1,-1,-1.0,386.165,378.995
0,SPY,20220713,375.095,,378.865,-1,-1,-1.0,381.915,374.655
0,SPY,20220714,373.635,,377.965,-1,-1,-1.0,378.55,371.045
0,SPY,20220715,382.53,,385.105,-1,-1,-1.0,385.25,380.545
0,STIP,20220616,101.345,,101.76,-1,-1,-1.0,101.845,101.185
0,STIP,20220617,101.765,,101.66,-1,-1,-1.0,101.81,101.415
0,STIP,20220621,101.62,,101.56,-1,-1,-1.0,101.735,101.545
0,STIP,20220622,101.675,,101.71,-1,-1,-1.0,101.755,101.575
0,STIP,20220623,101.97,,101.86,-1,-1,-1.0,102.075,101.765
0,STIP,20220624,101.965,,102.025,-1,-1,-1.0,102.105,101.9
0,STIP,20220627,101.93,,101.705,-1,-1,-1.0,101.985,101.705
0,STIP,20220628,101.71,,101.555,-1,-1,-1.0,101.75,101.515
0,STIP,20220629,101.62,,101.44,-1,-1,-1.0,101.665,101.325
0,STIP,20220630,101.65,,101.415,-1,-1,-1.0,101.765,101.415
0,STIP,20220701,101.6,,101.785,-1,-1,-1.0,101.875,101.475
0,STIP,20220705,101.82,,101.43,-1,-1,-1.0,101.82,101.365
0,STIP,20220706,101.4,,100.885,-1,-1,-1.0,101.415,100.875
0,STIP,20220707,101.085,,100.895,-1,-1,-1.0,101.105,100.845
0,STIP,20220708,100.955,,100.965,-1,-1,-1.0,101.085,100.815
0,STIP,20220711,101.06,,101.005,-1,-1,-1.0,101.135,100.965
0,STIP,20220712,100.88,,100.735,-1,-1,-1.0,101.05,100.715
0,STIP,20220713,100.735,,100.765,-1,-1,-1.0,101.075,100.705
0,STIP,20220714,100.53,,100.735,-1,-1,-1.0,100.795,100.455
0,STIP,20220715,100.825,,101.055,-1,-1,-1.0,101.105,100.77
0,TLT,20220616,108.465,,111.71,-1,-1,-1.0,111.71,108.115
0,TLT,20220617,111.97,,112.21,-1,-1,-1.0,112.825,110.96
0,TLT,20220621,110.085,,110.17,-1,-1,-1.0,111.025,109.815
0,TLT,20220622,112.685,,113.205,-1,-1,-1.0,113.315,112.375
0,TLT,20220623,113.905,,114.195,-1,-1,-1.0,115.165,113.485
0,TLT,20220624,113.43,,112.6,-1,-1,-1.0,114.165,112.505
0,TLT,20220627,111.215,,111.635,-1,-1,-1.0,112.215,111.165
0,TLT,20220628,111.285,,112.135,-1,-1,-1.0,112.175,110.865
0,TLT,20220629,112.37,,113.855,-1,-1,-1.0,113.895,112.175
0,TLT,20220630,114.835,,114.85,-1,-1,-1.0,115.765,114.745
0,TLT,20220701,115.89,,115.875,-1,-1,-1.0,117.575,115.215
0,TLT,20220705,116.905,,116.73,-1,-1,-1.0,117.755,116.165
0,TLT,20220706,117.4,,114.775,-1,-1,-1.0,117.545,114.775
0,TLT,20220707,115.105,,113.8,-1,-1,-1.0,115.175,113.515
0,TLT,20220708,113.495,,112.505,-1,-1,-1.0,113.495,112.055
0,TLT,20220711,113.8,,114.435,-1,-1,-1.0,114.795,113.705
0,TLT,20220712,115.52,,115.03,-1,-1,-1.0,116.225,114.975
0,TLT,20220713,113.745,,116.435,-1,-1,-1.0,116.645,113.44
0,TLT,20220714,115.075,,115.47,-1,-1,-1.0,116.165,114.465
0,TLT,20220715,115.83,,116.135,-1,-1,-1.0,116.83,115.595
0,UUP,20220616,27.885,,27.675,-1,-1,-1.0,27.955,27.595
0,UUP,20220617,27.915,,27.935,-1,-1,-1.0,28.045,27.905
0,UUP,20220621,27.835,,27.865,-1,-1,-1.0,27.895,27.795
0,UUP,20220622,27.835,,27.805,-1,-1,-1.0,27.855,27.705
0,UUP,20220623,27.845,,27.845,-1,-1,-1.0,27.905,27.775
0,UUP,20220624,27.825,,27.775,-1,-1,-1.0,27.845,27.745
0,UUP,20220627,27.745,,27.735,-1,-1,-1.0,27.755,27.665
0,UUP,20220628,27.85,,27.885,-1,-1,-1.0,27.905,27.835
0,UUP,20220629,27.955,,28.045,-1,-1,-1.0,28.055,27.955
0,UUP,20220630,28.07,,27.955,-1,-1,-1.0,28.085,27.935
0,UUP,20220701,28.155,,28.065,-1,-1,-1.0,28.205,28.045
0,UUP,20220705,28.445,,28.445,-1,-1,-1.0,28.515,28.415
0,UUP,20220706,28.555,,28.585,-1,-1,-1.0,28.645,28.525
0,UUP,20220707,28.585,,28.585,-1,-1,-1.0,28.635,28.535
0,UUP,20220708,28.6,,28.565,-1,-1,-1.0,28.665,28.525
0,UUP,20220711,28.865,,28.895,-1,-1,-1.0,28.915,28.805
0,UUP,20220712,28.885,,28.895,-1,-1,-1.0,28.905,28.805
0,UUP,20220713,28.94,,28.835,-1,-1,-1.0,28.965,28.705
0,UUP,20220714,29.135,,29.025,-1,-1,-1.0,29.195,28.955
0,UUP,20220715,28.92,,28.855,-1,-1,-1.0,28.965,28.825
0,VGK,20220616,53.16,,53.23,-1,-1,-1.0,53.675,52.905
0,VGK,20220617,53.475,,53.235,-1,-1,-1.0,53.725,52.885
0,VGK,20220621,53.225,,53.015,-1,-1,-1.0,53.355,52.945
0,VGK,20220622,52.365,,52.66,-1,-1,-1.0,53.215,52.26
0,VGK,20220623,52.29,,52.375,-1,-1,-1.0,52.405,51.785
0,VGK,20220624,53.18,,54.125,-1,-1,-1.0,54.145,53.175
0,VGK,20220627,54.08,,53.995,-1,-1,-1.0,54.375,53.845
0,VGK,20220628,54.235,,53.45,-1,-1,-1.0,54.465,53.445
0,VGK,20220629,53.45,,53.12,-1,-1,-1.0,53.615,53.115
0,VGK,20220630,52.1,,52.84,-1,-1,-1.0,52.885,51.825
0,VGK,20220701,52.06,,52.845,-1,-1,-1.0,52.855,51.805
0,VGK,20220705,50.8,,51.355,-1,-1,-1.0,51.355,50.515
0,VGK,20220706,51.235,,51.445,-1,-1,-1.0,51.565,50.955
0,VGK,20220707,51.83,,52.245,-1,-1,-1.0,52.245,51.82
0,VGK,20220708,52.075,,52.305,-1,-1,-1.0,52.495,51.835
0,VGK,20220711,51.64,,51.46,-1,-1,-1.0,51.855,51.385
0,VGK,20220712,51.31,,51.435,-1,-1,-1.0,51.915,51.305
0,VGK,20220713,50.77,,51.43,-1,-1,-1.0,51.665,50.705
0,VGK,20220714,50.15,,50.565,-1,-1,-1.0,50.625,49.755
0,VGK,20220715,51.04,,51.545,-1,-1,-1.0,51.605,50.795
0,VNQ,20220616,87.145,,87.065,-1,-1,-1.0,88.005,86.665
0,VNQ,20220617,87.005,,87.705,-1,-1,-1.0,88.855,86.89
0,VNQ,20220621,88.795,,88.925,-1,-1,-1.0,89.875,88.46
0,VNQ,20220622,88.045,,90.0,-1,-1,-1.0,91.205,87.975
0,VNQ,20220623,89.855,,91.195,-1,-1,-1.0,91.445,89.73
0,VNQ,20220624,91.83,,93.16,-1,-1,-1.0,93.245,91.545
0,VNQ,20220627,93.09,,92.965,-1,-1,-1.0,93.995,92.425
0,VNQ,20220628,93.595,,91.86,-1,-1,-1.0,94.245,91.725
0,VNQ,20220629,91.44,,91.27,-1,-1,-1.0,91.52,90.26
0,VNQ,20220630,90.58,,91.105,-1,-1,-1.0,92.235,89.955
0,VNQ,20220701,91.0,,92.775,-1,-1,-1.0,93.015,90.82
0,VNQ,20220705,91.8,,92.495,-1,-1,-1.0,92.52,90.325
0,VNQ,20220706,92.71,,92.335,-1,-1,-1.0,93.555,92.015
0,VNQ,20220707,92.77,,92.575,-1,-1,-1.0,93.385,92.325
0,VNQ,20220708,92.22,,92.085,-1,-1,-1.0,92.775,91.63
0,VNQ,20220711,91.93,,91.91,-1,-1,-1.0,92.265,91.155
0,VNQ,20220712,91.515,,91.57,-1,-1,-1.0,92.455,90.87
0,VNQ,20220713,90.405,,91.085,-1,-1,-1.0,91.755,89.91
0,VNQ,20220714,89.59,,90.24,-1,-1,-1.0,90.655,89.505
0,VNQ,20220715,91.555,,91.805,-1,-1,-1.0,92.235,90.895
0,XLF,20220616,31.005,,30.855,-1,-1,-1.0,31.005,30.585
0,XLF,20220617,30.915,,30.935,-1,-1,-1.0,31.275,30.635
0,XLF,20220621,31.515,,31.395,-1,-1,-1.0,31.575,31.195
0,XLF,20220622,31.01,,31.295,-1,-1,-1.0,31.595,30.985
0,XLF,20220623,31.335,,31.175,-1,-1,-1.0,31.395,30.675
0,XLF,20220624,31.295,,32.365,-1,-1,-1.0,32.365,31.275
0,XLF,20220627,32.56,,32.225,-1,-1,-1.0,32.56,32.085
0,XLF,20220628,32.535,,31.925,-1,-1,-1.0,32.865,31.895
0,XLF,20220629,31.975,,31.715,-1,-1,-1.0,32.065,31.625
0,XLF,20220630,31.24,,31.465,-1,-1,-1.0,31.725,30.855
0,XLF,20220701,31.36,,31.905,-1,-1,-1.0,31.975,31.145
0,XLF,20220705,31.365,,31.785,-1,-1,-1.0,31.785,31.025
0,XLF,20220706,31.705,,31.695,-1,-1,-1.0,31.945,31.395
0,XLF,20220707,31.915,,32.155,-1,-1,-1.0,32.245,31.915
0,XLF,20220708,32.225,,32.095,-1,-1,-1.0,32.335,31.945
0,XLF,20220711,31.875,,31.835,-1,-1,-1.0,32.055,31.725
0,XLF,20220712,31.585,,31.635,-1,-1,-1.0,32.205,31.555
0,XLF,20220713,31.265,,31.325,-1,-1,-1.0,31.545,30.955
0,XLF,20220714,30.675,,30.735,-1,-1,-1.0,30.835,30.375
0,XLF,20220715,31.245,,31.795,-1,-1,-1.0,31.955,31.105
